order_id;order_date;promised_delivery_time;actual_delivery_time;number_product;total_quantity;rating;feedback_category;area;customer_segment;total_orders;delivery_time_minutes;distance_km;delivery_performance
1637274477;21/01/2023 07:10;21/01/2023 07:29;21/01/2023 07:24;6;12;4;Customer Service;Vijayanagaram;Regular;1;-5.0;0.62;Early
8322407305;15/08/2025 23:34;15/08/2025 23:52;15/08/2025 23:51;4;9;5;Product Quality;Jalna;Premium;8;-1.0;1.38;On Time
2827368757;15/08/2023 12:49;15/08/2023 13:05;15/08/2023 13:13;7;12;3;Customer Service;Aurangabad;Regular;11;8.0;2.42;Late
7373684222;14/08/2025 09:28;14/08/2025 09:41;14/08/2025 09:38;5;11;5;Product Quality;Lucknow;Inactive;20;-3.0;4.07;Early
3179845721;13/07/2024 00:03;13/07/2024 00:16;13/07/2024 00:17;2;4;5;Product Quality;Asansol;Premium;19;1.0;1.77;On Time
5469122867;31/10/2023 07:33;31/10/2023 07:50;31/10/2023 07:55;8;21;4;Product Quality;Bikaner;Inactive;17;5.0;4.57;Late
5550720880;18/05/2023 20:10;18/05/2023 20:28;18/05/2023 20:29;7;16;5;Product Quality;Bhagalpur;Premium;7;1.0;2.3;On Time
1868002376;23/07/2023 17:06;23/07/2023 17:17;23/07/2023 17:14;4;8;4;Customer Service;Dhanbad;Inactive;5;-3.0;1.59;Early
6786555423;21/07/2024 03:19;21/07/2024 03:34;21/07/2024 03:47;3;6;3;Delivery;Delhi;Regular;2;13.0;0.66;Late
817213310;17/11/2024 05:01;17/11/2024 05:15;17/11/2024 05:14;4;7;4;App Experience;Arrah;Inactive;15;-1.0;4.89;On Time
5558469523;08/03/2025 16:41;08/03/2025 16:54;08/03/2025 16:56;4;8;4;Product Quality;Nandyal;Premium;18;2.0;3.35;On Time
3628826768;16/05/2024 04:20;16/05/2024 04:36;16/05/2024 04:34;6;12;4;Delivery;Begusarai;Inactive;1;-2.0;2.52;On Time
1617778401;05/06/2024 06:49;05/06/2024 07:08;05/06/2024 07:06;1;2;4;App Experience;Morbi;Premium;18;-2.0;3.83;On Time
8719325441;20/09/2023 07:25;20/09/2023 07:37;20/09/2023 07:43;4;9;3;Product Quality;Ichalkaranji;New;14;6.0;2.96;Late
7592243243;05/07/2024 09:18;05/07/2024 09:36;05/07/2024 09:35;8;15;5;Delivery;Kakinada;Regular;4;-1.0;3.33;On Time
8742661809;06/10/2024 12:10;06/10/2024 12:28;06/10/2024 12:31;5;7;4;Product Quality;Serampore;Inactive;20;3.0;1.25;Late
2216137960;18/01/2025 16:27;18/01/2025 16:47;18/01/2025 16:53;7;14;3;Product Quality;Salem;Regular;3;6.0;3.01;Late
4570202525;18/10/2024 00:21;18/10/2024 00:32;18/10/2024 00:37;8;15;4;Delivery;Chennai;Inactive;9;5.0;3.05;Late
4927869643;10/10/2023 13:25;10/10/2023 13:38;10/10/2023 13:36;2;5;4;Delivery;Haldia;Premium;3;-2.0;0.99;On Time
1775806363;10/05/2024 03:13;10/05/2024 03:28;10/05/2024 03:26;4;9;4;Product Quality;Bhiwani;Premium;17;-2.0;0.56;On Time
95362874;04/02/2025 03:25;04/02/2025 03:37;04/02/2025 03:40;1;3;5;Customer Service;Bhilwara;Regular;6;3.0;1.91;Late
4739690398;17/09/2023 10:36;17/09/2023 10:48;17/09/2023 10:50;8;15;5;Delivery;Ambala;Regular;20;2.0;1.14;On Time
4014042419;29/05/2025 18:57;29/05/2025 19:11;29/05/2025 19:22;2;6;4;Delivery;Shimoga;Regular;7;11.0;2.25;Late
2088819334;21/05/2023 18:17;21/05/2023 18:29;21/05/2023 18:56;8;18;1;Product Quality;Kakinada;Regular;4;27.0;3.71;Late
9398242633;19/12/2023 19:45;19/12/2023 20:02;19/12/2023 20:06;7;12;5;Delivery;Darbhanga;Premium;15;4.0;4.31;Late
6991003045;13/11/2025 17:21;13/11/2025 17:39;13/11/2025 17:44;2;3;4;Product Quality;Sasaram;Regular;1;5.0;4.04;Late
2526360770;14/01/2023 22:58;14/01/2023 23:14;14/01/2023 23:11;3;8;5;App Experience;Gorakhpur;New;7;-3.0;4.75;Early
7706872388;06/04/2024 07:24;06/04/2024 07:35;06/04/2024 07:30;6;12;5;Customer Service;Bhagalpur;Regular;4;-5.0;2.85;Early
7548505641;11/01/2024 12:01;11/01/2024 12:15;11/01/2024 12:18;2;3;5;App Experience;Dhanbad;Inactive;20;3.0;4.92;Late
5760680279;01/06/2023 04:12;01/06/2023 04:28;01/06/2023 04:40;6;11;4;Product Quality;Jehanabad;Premium;15;12.0;0.72;Late
1299464612;01/02/2024 18:39;01/02/2024 18:59;01/02/2024 19:07;4;9;4;Product Quality;Tiruppur;Inactive;19;8.0;4.15;Late
213778160;22/11/2024 14:15;22/11/2024 14:32;22/11/2024 14:29;4;8;5;Product Quality;Raebareli;Premium;20;-3.0;2.63;Early
7585911470;15/04/2025 09:50;15/04/2025 10:08;15/04/2025 10:10;2;2;5;Delivery;Shimoga;Premium;14;2.0;1.69;On Time
5215849240;07/11/2023 03:05;07/11/2023 03:17;07/11/2023 03:30;3;8;4;Customer Service;Jorhat;New;7;13.0;4.57;Late
6833079598;23/05/2024 22:48;23/05/2024 22:58;23/05/2024 23:14;2;2;1;Product Quality;Latur;Regular;3;16.0;4.67;Late
955785268;05/01/2024 19:35;05/01/2024 19:52;05/01/2024 20:08;7;15;2;Customer Service;Bokaro;Inactive;17;16.0;4.96;Late
3920945442;06/04/2025 08:34;06/04/2025 08:46;06/04/2025 08:48;6;11;4;App Experience;Gulbarga;Premium;8;2.0;1.83;On Time
8850959571;29/01/2025 14:48;29/01/2025 15:01;29/01/2025 15:30;1;1;2;Delivery;Burhanpur;Premium;4;29.0;4.34;Late
5914378029;10/11/2025 20:25;10/11/2025 20:41;10/11/2025 20:39;4;10;4;Delivery;Barasat;Inactive;5;-2.0;4.3;On Time
9793237396;03/11/2025 16:01;03/11/2025 16:16;03/11/2025 16:11;1;1;5;Delivery;Mango;Premium;6;-5.0;1.75;Early
2841628826;25/01/2024 18:14;25/01/2024 18:31;25/01/2024 18:55;2;4;1;Product Quality;Kirari Suleman Nagar;Inactive;8;24.0;4.67;Late
5234415745;12/04/2024 09:36;12/04/2024 09:51;12/04/2024 09:53;1;3;5;App Experience;Gopalpur;Regular;5;2.0;4.15;On Time
4951019835;24/01/2024 23:17;24/01/2024 23:31;24/01/2024 23:35;3;7;4;Customer Service;Amroha;Inactive;17;4.0;1.81;Late
906818184;06/07/2024 16:01;06/07/2024 16:15;06/07/2024 16:18;5;12;4;Product Quality;Tumkur;Inactive;14;3.0;1.98;Late
317001013;23/03/2023 07:59;23/03/2023 08:18;23/03/2023 08:21;6;12;4;Product Quality;Yamunanagar;Inactive;20;3.0;0.55;Late
9059905611;31/10/2023 13:43;31/10/2023 13:56;31/10/2023 14:09;6;9;4;App Experience;Vadodara;Regular;6;13.0;4.2;Late
4927374195;06/06/2025 01:59;06/06/2025 02:18;06/06/2025 02:38;8;18;2;Delivery;Nangloi Jat;New;4;20.0;3.91;Late
356893306;13/04/2023 08:56;13/04/2023 09:11;13/04/2023 09:16;3;8;5;Product Quality;Etawah;Premium;13;5.0;1.06;Late
3899689653;07/10/2024 00:58;07/10/2024 01:09;07/10/2024 01:10;2;4;4;App Experience;Kurnool;New;10;1.0;3.64;On Time
4669775900;15/04/2023 01:32;15/04/2023 01:51;15/04/2023 02:02;1;3;3;Delivery;Katni;New;19;11.0;0.6;Late
3596654071;26/03/2023 18:40;26/03/2023 18:50;26/03/2023 18:45;1;2;4;Customer Service;Pimpri-Chinchwad;Inactive;16;-5.0;3.28;Early
2283257788;11/07/2023 01:37;11/07/2023 01:57;11/07/2023 01:56;8;17;5;App Experience;Nandyal;Regular;2;-1.0;1.41;On Time
6446757932;25/12/2025 21:06;25/12/2025 21:24;25/12/2025 21:35;6;11;4;App Experience;Loni;Premium;19;11.0;3.59;Late
6535207371;25/01/2025 14:06;25/01/2025 14:20;25/01/2025 14:21;1;1;4;App Experience;Satara;New;5;1.0;4.85;On Time
7133712136;30/09/2024 14:32;30/09/2024 14:47;30/09/2024 14:46;7;16;5;App Experience;Rewa;Premium;19;-1.0;2.34;On Time
343046774;11/12/2024 01:38;11/12/2024 01:57;11/12/2024 01:52;4;8;5;App Experience;Farrukhabad;Regular;7;-5.0;0.5;Early
4477888955;10/12/2023 06:19;10/12/2023 06:32;10/12/2023 06:28;8;16;4;App Experience;Kumbakonam;Inactive;13;-4.0;4.14;Early
4385152794;03/09/2024 19:02;03/09/2024 19:13;03/09/2024 19:13;8;18;4;App Experience;Thanjavur;New;5;0.0;3.94;On Time
2112165354;23/04/2025 02:44;23/04/2025 03:04;23/04/2025 03:31;2;6;2;App Experience;Cuttack;New;11;27.0;2.84;Late
5833366159;28/10/2025 00:13;28/10/2025 00:23;28/10/2025 00:18;6;12;4;Customer Service;Hapur;Inactive;12;-5.0;4.62;Early
2107121803;24/01/2023 03:16;24/01/2023 03:30;24/01/2023 03:29;3;8;5;Product Quality;Bhilwara;Premium;18;-1.0;2.5;On Time
7482937499;30/01/2025 00:19;30/01/2025 00:32;30/01/2025 00:30;3;6;4;App Experience;Tiruchirappalli;New;8;-2.0;2.65;On Time
3753913062;05/08/2024 13:48;05/08/2024 14:02;05/08/2024 14:02;3;6;4;Product Quality;Hindupur;Regular;19;0.0;3.44;On Time
644583040;03/01/2023 23:40;03/01/2023 23:59;03/01/2023 23:54;1;3;4;Product Quality;Aurangabad;New;11;-5.0;4.42;Early
1273528074;17/03/2024 22:19;17/03/2024 22:35;17/03/2024 22:39;2;5;5;Delivery;Dindigul;Premium;20;4.0;4.31;Late
1069920281;22/10/2025 16:24;22/10/2025 16:34;22/10/2025 16:34;6;12;4;Customer Service;Ahmednagar;Inactive;18;0.0;3.8;On Time
6966189894;06/12/2024 17:43;06/12/2024 18:00;06/12/2024 17:55;5;10;4;App Experience;Bareilly;New;3;-5.0;4.47;Early
5428946818;10/08/2025 17:24;10/08/2025 17:38;10/08/2025 17:37;1;3;5;Product Quality;Panvel;Premium;19;-1.0;2.46;On Time
1456664562;11/09/2025 10:00;11/09/2025 10:18;11/09/2025 10:28;3;6;3;Delivery;Darbhanga;New;20;10.0;2.18;Late
3848094370;03/04/2023 03:08;03/04/2023 03:28;03/04/2023 03:42;1;1;4;Delivery;Arrah;Inactive;18;14.0;1.82;Late
9374315306;24/10/2025 19:45;24/10/2025 19:59;24/10/2025 20:07;4;6;4;App Experience;Jamalpur;New;7;8.0;3.64;Late
411005680;22/10/2023 05:46;22/10/2023 05:59;22/10/2023 06:26;2;3;1;Customer Service;Parbhani;Premium;11;27.0;0.98;Late
6670849472;11/01/2023 10:02;11/01/2023 10:20;11/01/2023 10:20;4;5;5;App Experience;Coimbatore;Regular;3;0.0;1.75;On Time
6509776439;24/06/2024 05:51;24/06/2024 06:10;24/06/2024 06:12;6;11;5;Product Quality;Indore;Regular;7;2.0;4.43;On Time
3840181751;04/09/2024 09:27;04/09/2024 09:44;04/09/2024 09:48;7;12;4;Product Quality;Agartala;Inactive;15;4.0;3.67;Late
2218790735;11/01/2025 12:46;11/01/2025 12:56;11/01/2025 12:51;7;16;5;Delivery;Dhule;New;16;-5.0;1.29;Early
7993251277;06/11/2024 07:00;06/11/2024 07:10;06/11/2024 07:05;2;6;4;Delivery;Satara;Premium;4;-5.0;1.86;Early
4691194774;08/04/2024 05:12;08/04/2024 05:23;08/04/2024 05:27;2;3;5;App Experience;Bahraich;Inactive;14;4.0;1.17;Late
4075206870;24/05/2023 14:57;24/05/2023 15:10;24/05/2023 15:11;6;9;4;App Experience;Rajpur Sonarpur;Inactive;12;1.0;4.85;On Time
1476419219;08/07/2025 22:57;08/07/2025 23:07;08/07/2025 23:10;7;14;4;Delivery;Sultan Pur Majra;New;8;3.0;4.39;Late
9991346513;13/08/2024 19:26;13/08/2024 19:42;13/08/2024 19:37;1;2;4;Customer Service;Bhavnagar;Inactive;15;-5.0;4.79;Early
9538236049;05/01/2023 12:41;05/01/2023 12:57;05/01/2023 12:58;4;8;4;Delivery;Bongaigaon;New;6;1.0;2.05;On Time
3331954121;13/09/2025 19:13;13/09/2025 19:28;13/09/2025 19:33;3;8;4;Delivery;Jalna;New;5;5.0;4.98;Late
6053945573;11/03/2025 01:46;11/03/2025 02:00;11/03/2025 02:12;5;8;3;App Experience;Narasaraopet;New;1;12.0;3.43;Late
3944014139;14/07/2025 06:34;14/07/2025 06:54;14/07/2025 07:04;6;16;3;Product Quality;Maheshtala;Premium;13;10.0;3.91;Late
5873689909;22/01/2025 08:06;22/01/2025 08:20;22/01/2025 08:30;4;5;4;Delivery;Ballia;Premium;12;10.0;1.08;Late
6885794653;29/08/2023 22:37;29/08/2023 22:49;29/08/2023 22:51;6;15;4;Delivery;Jabalpur;Regular;12;2.0;1.69;On Time
7354938402;12/03/2023 00:31;12/03/2023 00:45;12/03/2023 00:49;6;10;4;Delivery;Bilaspur;Inactive;7;4.0;1.39;Late
3460464867;24/08/2023 12:43;24/08/2023 13:01;24/08/2023 12:59;5;10;5;App Experience;Ramgarh;Inactive;6;-2.0;2.06;On Time
7772826787;25/05/2025 10:02;25/05/2025 10:19;25/05/2025 10:15;3;5;4;Delivery;Bellary;Premium;12;-4.0;0.77;Early
8144790836;10/07/2023 13:22;10/07/2023 13:34;10/07/2023 13:33;7;14;4;Delivery;Purnia;Premium;18;-1.0;1.16;On Time
9251751242;09/05/2025 19:33;09/05/2025 19:45;09/05/2025 19:41;8;17;4;Customer Service;Amritsar;Regular;17;-4.0;2.96;Early
9970822481;26/06/2025 00:20;26/06/2025 00:32;26/06/2025 00:27;1;2;5;Delivery;Mau;New;5;-5.0;3.19;Early
2887561857;04/03/2024 01:42;04/03/2024 01:58;04/03/2024 02:14;4;9;2;App Experience;Rampur;New;13;16.0;2.04;Late
3181474683;12/01/2025 05:14;12/01/2025 05:32;12/01/2025 05:34;3;3;4;Delivery;Dehradun;Premium;5;2.0;4.02;On Time
2726396323;09/02/2024 15:57;09/02/2024 16:14;09/02/2024 16:18;3;6;5;App Experience;Kolhapur;New;14;4.0;4.08;Late
2641100228;01/09/2025 07:20;01/09/2025 07:36;01/09/2025 07:52;3;4;3;Customer Service;Anand;New;11;16.0;1.63;Late
3614244009;24/03/2024 20:03;24/03/2024 20:23;24/03/2024 20:41;2;3;2;Product Quality;Nanded;Premium;2;18.0;4.21;Late
9779723911;25/08/2023 01:35;25/08/2023 01:52;25/08/2023 02:03;2;3;3;Product Quality;Amroha;Inactive;18;11.0;2.91;Late
5481880874;02/12/2024 09:33;02/12/2024 09:49;02/12/2024 09:45;5;12;5;App Experience;Bhiwani;New;1;-4.0;4.78;Early
1116076150;08/04/2024 14:33;08/04/2024 14:48;08/04/2024 14:44;7;13;4;Product Quality;Amaravati;Regular;20;-4.0;3.06;Early
6296366711;12/09/2023 03:50;12/09/2023 04:01;12/09/2023 04:00;5;11;5;App Experience;Erode;New;16;-1.0;3.47;On Time
1372625079;05/07/2023 07:55;05/07/2023 08:14;05/07/2023 08:15;7;17;5;App Experience;Uluberia;New;9;1.0;3.03;On Time
575587569;26/08/2025 19:53;26/08/2025 20:12;26/08/2025 20:11;7;13;4;App Experience;Vellore;Premium;2;-1.0;3.27;On Time
8871713595;10/12/2023 19:00;10/12/2023 19:17;10/12/2023 19:15;4;9;4;Delivery;Sangli-Miraj & Kupwad;Premium;14;-2.0;4.82;On Time
51259726;25/09/2025 06:12;25/09/2025 06:22;25/09/2025 06:32;1;1;4;Customer Service;Danapur;New;14;10.0;2.0;Late
7008464616;04/11/2025 06:42;04/11/2025 06:59;04/11/2025 06:59;8;17;4;Delivery;Bokaro;Regular;10;0.0;4.99;On Time
5512131424;01/10/2024 12:30;01/10/2024 12:44;01/10/2024 12:58;2;3;3;App Experience;Madhyamgram;New;8;14.0;0.65;Late
2641133803;26/12/2025 05:29;26/12/2025 05:43;26/12/2025 05:46;5;10;5;Delivery;Deoghar;Premium;17;3.0;3.7;Late
9631027893;17/05/2025 23:59;18/05/2025 00:17;18/05/2025 00:20;8;17;4;Customer Service;Malda;Inactive;17;3.0;2.97;Late
5935067004;20/05/2025 17:31;20/05/2025 17:43;20/05/2025 17:39;6;11;5;Product Quality;Karaikudi;Premium;4;-4.0;1.8;Early
2741015615;29/10/2024 18:45;29/10/2024 18:55;29/10/2024 19:21;7;9;1;App Experience;Eluru;Regular;18;26.0;0.81;Late
5807499810;17/08/2025 19:26;17/08/2025 19:39;17/08/2025 19:34;8;16;4;Customer Service;Vijayanagaram;Regular;17;-5.0;4.61;Early
9556393610;04/09/2024 23:47;05/09/2024 00:01;05/09/2024 00:01;1;2;4;App Experience;Ludhiana;Inactive;3;0.0;3.8;On Time
8282244533;23/03/2024 02:17;23/03/2024 02:29;23/03/2024 02:30;2;2;5;App Experience;Bihar Sharif;Inactive;6;1.0;4.39;On Time
2159041125;08/07/2024 06:56;08/07/2024 07:09;08/07/2024 07:06;2;5;4;Delivery;Sagar;New;4;-3.0;4.36;Early
9700745560;08/01/2024 14:41;08/01/2024 14:59;08/01/2024 15:01;8;16;5;Customer Service;Aurangabad;Inactive;7;2.0;2.92;On Time
8319533786;10/03/2025 00:27;10/03/2025 00:42;10/03/2025 00:38;6;13;4;Product Quality;Rajpur Sonarpur;Premium;2;-4.0;2.73;Early
3680368171;30/11/2023 20:06;30/11/2023 20:16;30/11/2023 20:15;8;16;5;Product Quality;Raiganj;Regular;2;-1.0;4.4;On Time
1411901663;21/02/2023 04:33;21/02/2023 04:47;21/02/2023 04:55;6;9;4;App Experience;Jammu;Regular;15;8.0;2.65;Late
2873044201;16/05/2023 23:14;16/05/2023 23:24;16/05/2023 23:31;5;10;4;Customer Service;Patiala;New;1;7.0;2.07;Late
1099592733;25/07/2025 22:27;25/07/2025 22:47;25/07/2025 22:46;5;11;4;Customer Service;Moradabad;Premium;18;-1.0;2.16;On Time
8716247203;05/11/2024 19:20;05/11/2024 19:32;05/11/2024 19:33;6;12;4;Product Quality;Bhilwara;Premium;16;1.0;4.34;On Time
8481189737;21/08/2025 20:44;21/08/2025 20:56;21/08/2025 20:59;6;12;4;App Experience;Orai;Premium;5;3.0;0.69;Late
846787648;14/02/2024 03:45;14/02/2024 04:02;14/02/2024 04:05;7;16;5;Customer Service;Shimoga;Premium;18;3.0;3.8;Late
1796689673;11/12/2024 17:21;11/12/2024 17:36;11/12/2024 17:41;8;16;4;Customer Service;Bettiah;Regular;14;5.0;2.81;Late
6840310980;17/01/2023 08:22;17/01/2023 08:40;17/01/2023 08:54;2;5;4;Product Quality;Amravati;New;2;14.0;3.76;Late
7395983850;25/12/2023 02:22;25/12/2023 02:34;25/12/2023 02:34;8;16;5;Customer Service;Tenali;Regular;19;0.0;4.79;On Time
173499548;30/10/2023 12:26;30/10/2023 12:46;30/10/2023 12:50;1;2;5;Delivery;Srikakulam;Regular;20;4.0;1.59;Late
9305096863;30/05/2025 10:21;30/05/2025 10:36;30/05/2025 10:37;4;7;5;Customer Service;Surat;New;10;1.0;1.79;On Time
4586105167;29/05/2024 05:13;29/05/2024 05:26;29/05/2024 05:30;4;7;5;App Experience;Kadapa;Inactive;4;4.0;4.52;Late
6264982609;25/04/2025 13:34;25/04/2025 13:49;25/04/2025 13:46;6;14;5;Delivery;Dharmavaram;New;7;-3.0;2.24;Early
1904246829;20/01/2025 02:18;20/01/2025 02:29;20/01/2025 02:58;6;8;1;Product Quality;Udaipur;Inactive;15;29.0;4.56;Late
1421600437;13/05/2025 08:23;13/05/2025 08:33;13/05/2025 08:29;6;10;4;Customer Service;Raipur;Regular;9;-4.0;3.08;Early
7458317703;04/03/2023 05:14;04/03/2023 05:33;04/03/2023 05:34;1;1;4;App Experience;Imphal;Premium;18;1.0;1.29;On Time
2017569530;12/04/2024 15:28;12/04/2024 15:48;12/04/2024 15:52;3;6;5;App Experience;Gopalpur;New;14;4.0;3.35;Late
9964800124;28/08/2024 10:32;28/08/2024 10:52;28/08/2024 10:52;7;14;5;Product Quality;Berhampur;New;17;0.0;3.83;On Time
8176153911;10/01/2024 05:21;10/01/2024 05:39;10/01/2024 05:42;6;14;4;Product Quality;Gopalpur;Premium;6;3.0;4.59;Late
3305160073;09/02/2025 15:31;09/02/2025 15:45;09/02/2025 15:46;5;9;4;App Experience;Junagadh;New;13;1.0;2.74;On Time
5725314665;18/11/2025 02:34;18/11/2025 02:46;18/11/2025 02:49;3;5;4;App Experience;Ozhukarai;Inactive;7;3.0;3.23;Late
2002657035;01/04/2023 11:34;01/04/2023 11:44;01/04/2023 12:12;6;14;2;App Experience;Cuttack;Premium;6;28.0;2.84;Late
8438734003;26/01/2023 09:27;26/01/2023 09:47;26/01/2023 09:52;3;7;4;Product Quality;Etawah;Premium;13;5.0;1.31;Late
5707343460;05/05/2024 05:43;05/05/2024 05:58;05/05/2024 06:12;6;11;4;Customer Service;Amravati;Inactive;2;14.0;2.27;Late
6888577920;21/08/2024 19:38;21/08/2024 19:57;21/08/2024 20:01;5;9;4;Delivery;Imphal;New;4;4.0;2.99;Late
1171262283;12/09/2024 22:24;12/09/2024 22:36;12/09/2024 23:05;7;15;1;Product Quality;Munger;Regular;8;29.0;0.75;Late
4292817573;17/05/2024 09:42;17/05/2024 09:53;17/05/2024 10:19;8;15;1;Delivery;Bhopal;New;2;26.0;1.03;Late
8574390314;22/11/2025 05:13;22/11/2025 05:24;22/11/2025 05:20;7;18;4;Delivery;Jalgaon;Premium;2;-4.0;1.67;Early
3914222226;05/04/2023 00:53;05/04/2023 01:10;05/04/2023 01:05;6;12;4;Customer Service;Ajmer;Inactive;13;-5.0;2.98;Early
4979904162;09/09/2025 21:53;09/09/2025 22:03;09/09/2025 22:01;2;4;5;Delivery;Morena;Regular;19;-2.0;2.3;On Time
1422759883;20/06/2023 12:11;20/06/2023 12:30;20/06/2023 12:33;1;1;4;Customer Service;Kolkata;Premium;11;3.0;1.08;Late
7651965251;03/02/2025 09:39;03/02/2025 09:55;03/02/2025 09:59;8;17;4;App Experience;Visakhapatnam;Premium;7;4.0;3.03;Late
3514613144;11/02/2025 20:16;11/02/2025 20:27;11/02/2025 20:32;8;18;4;Customer Service;Chandrapur;Regular;14;5.0;1.03;Late
8901474921;28/06/2024 10:09;28/06/2024 10:24;28/06/2024 10:36;3;8;4;Customer Service;Ambattur;New;7;12.0;4.38;Late
7683938003;23/10/2023 00:19;23/10/2023 00:35;23/10/2023 00:30;1;3;4;Product Quality;Ambala;New;14;-5.0;4.69;Early
6104406690;11/09/2023 18:27;11/09/2023 18:37;11/09/2023 18:32;3;5;4;Product Quality;Pali;Premium;18;-5.0;3.05;Early
5725065466;07/09/2025 16:37;07/09/2025 16:57;07/09/2025 16:59;5;9;4;App Experience;Alappuzha;Regular;6;2.0;3.27;On Time
7885126757;27/10/2023 12:18;27/10/2023 12:34;27/10/2023 12:48;2;4;3;Customer Service;Durgapur;New;11;14.0;4.15;Late
6394109;29/06/2024 18:20;29/06/2024 18:31;29/06/2024 18:36;6;16;5;App Experience;Pimpri-Chinchwad;Premium;19;5.0;4.43;Late
8333987113;04/08/2024 21:42;04/08/2024 21:59;04/08/2024 21:55;5;13;5;Product Quality;Ulhasnagar;Inactive;19;-4.0;4.64;Early
3703931971;08/08/2025 04:15;08/08/2025 04:31;08/08/2025 04:29;8;17;5;Delivery;Vijayanagaram;Regular;11;-2.0;4.86;On Time
8547703479;18/05/2023 21:56;18/05/2023 22:09;18/05/2023 22:05;2;3;4;Customer Service;Chandigarh;Regular;8;-4.0;4.06;Early
8090295564;22/07/2025 09:16;22/07/2025 09:30;22/07/2025 09:27;3;5;5;Customer Service;Guntakal;Premium;18;-3.0;4.87;Early
4256983378;14/07/2025 10:11;14/07/2025 10:25;14/07/2025 10:22;3;5;4;App Experience;Jalna;Premium;8;-3.0;4.1;Early
2319149969;26/07/2023 12:30;26/07/2023 12:41;26/07/2023 12:40;5;10;4;Delivery;Bhilwara;Inactive;9;-1.0;0.58;On Time
7133259952;03/02/2025 01:04;03/02/2025 01:16;03/02/2025 01:27;4;10;3;Customer Service;Kakinada;Premium;18;11.0;4.45;Late
1902720578;02/02/2024 17:19;02/02/2024 17:33;02/02/2024 17:33;5;8;5;Product Quality;Bellary;Premium;17;0.0;0.56;On Time
2909840789;27/05/2024 16:33;27/05/2024 16:44;27/05/2024 16:52;3;6;4;Delivery;Dindigul;Inactive;8;8.0;3.14;Late
5551513813;24/11/2024 03:16;24/11/2024 03:36;24/11/2024 03:39;8;18;4;App Experience;Jorhat;Premium;7;3.0;0.53;Late
8978045504;10/01/2024 15:12;10/01/2024 15:31;10/01/2024 15:35;5;8;4;App Experience;Bhatpara;New;9;4.0;4.2;Late
3823851965;08/04/2024 06:00;08/04/2024 06:10;08/04/2024 06:11;2;3;4;Customer Service;Sri Ganganagar;Inactive;12;1.0;4.31;On Time
8886523596;04/01/2023 19:41;04/01/2023 19:54;04/01/2023 20:06;8;16;4;Product Quality;Rajahmundry;Premium;9;12.0;2.25;Late
4411670080;25/10/2025 04:55;25/10/2025 05:15;25/10/2025 05:12;8;15;4;Delivery;New Delhi;Premium;5;-3.0;1.56;Early
7817031473;31/12/2024 16:33;31/12/2024 16:50;31/12/2024 17:01;3;9;4;App Experience;Loni;Regular;8;11.0;3.36;Late
1415491977;05/10/2024 08:51;05/10/2024 09:09;05/10/2024 09:04;5;10;5;Customer Service;Haldia;Inactive;15;-5.0;3.88;Early
2978550122;03/07/2023 00:16;03/07/2023 00:35;03/07/2023 00:50;8;13;4;Delivery;Karaikudi;Regular;12;15.0;0.66;Late
6917955098;05/03/2023 14:50;05/03/2023 15:00;05/03/2023 15:02;1;1;5;Product Quality;Davanagere;Regular;5;2.0;3.35;On Time
2965487136;25/11/2023 12:58;25/11/2023 13:10;25/11/2023 13:11;6;11;5;Delivery;Nadiad;New;10;1.0;1.08;On Time
3325265772;09/10/2025 14:47;09/10/2025 15:04;09/10/2025 15:14;3;9;3;Delivery;Mango;Premium;6;10.0;4.87;Late
9020548329;30/03/2023 03:32;30/03/2023 03:43;30/03/2023 03:51;8;20;4;App Experience;Hazaribagh;Regular;11;8.0;4.04;Late
3738422921;06/02/2024 18:00;06/02/2024 18:15;06/02/2024 18:14;6;14;4;Delivery;Gandhinagar;New;2;-1.0;1.96;On Time
4156173470;05/12/2024 14:18;05/12/2024 14:30;05/12/2024 14:33;4;8;4;Delivery;Amravati;Premium;5;3.0;4.65;Late
2627870974;13/03/2025 03:08;13/03/2025 03:22;13/03/2025 03:24;4;9;4;App Experience;Bhatpara;Regular;3;2.0;4.73;On Time
7532707881;02/07/2025 17:59;02/07/2025 18:13;02/07/2025 18:11;8;17;5;Product Quality;Saharanpur;Premium;11;-2.0;3.53;On Time
9170084797;03/12/2025 06:41;03/12/2025 06:52;03/12/2025 06:54;3;4;5;App Experience;Mangalore;Premium;2;2.0;4.22;On Time
2689662551;28/03/2025 21:47;28/03/2025 22:04;28/03/2025 22:09;4;11;4;App Experience;Tadipatri;New;17;5.0;4.93;Late
8979108570;09/10/2025 23:41;09/10/2025 23:52;10/10/2025 00:21;7;16;1;Product Quality;Karimnagar;New;1;29.0;1.27;Late
2851720998;07/04/2025 17:12;07/04/2025 17:27;07/04/2025 17:39;1;1;4;App Experience;Danapur;Regular;10;12.0;2.45;Late
93007408;10/05/2024 23:42;10/05/2024 23:52;10/05/2024 23:57;2;3;4;App Experience;Vijayanagaram;Regular;7;5.0;4.51;Late
5639473422;29/01/2025 10:11;29/01/2025 10:30;29/01/2025 10:36;5;14;4;Delivery;New Delhi;Regular;19;6.0;1.01;Late
9981923115;29/08/2024 04:10;29/08/2024 04:27;29/08/2024 04:32;6;10;5;App Experience;Cuttack;Inactive;10;5.0;4.28;Late
